Job_ID,Job_Role,Company,Location,Phone_Number,Employment_Type,Experience_Required,Education_Level,Industry,Remote_Type,Skills_Required,Salary_LPA,Company_Rating,Applicants_Count,Post_Days_Ago
4677,Machine Learning Engineer,Freshworks,Hyderabad,7711362452,Internship,5-8 years,Masters,FinTech,Remote,"Tableau, Docker, Kubernetes, React",22,3.5,590,26
4678,Full Stack Developer,Flipkart,Coimbatore,7184661110,Internship,5-8 years,Masters,Healthcare,Remote,"Node.js, AWS, PyTorch, Power BI",25,3.8,33,7
4679,Machine Learning Engineer,Google,Pune,8859774395,Internship,5-8 years,Masters,IT Services,On-site,"Pandas, Python, Machine Learning, JavaScript",36,4.2,273,6
4680,Software Engineer,Infosys,Gurgaon,6405909508,Contract,0-1 years,PhD,Cloud,On-site,"SQL, Node.js, Tableau, Power BI",35,3.2,239,26
4681,Cloud Engineer,Cognizant,Hyderabad,8774491458,Full-Time,8+ years,Bachelors,FinTech,Hybrid,"Node.js, PyTorch, React, Machine Learning",21,3.8,626,4
4682,AI Engineer,Wipro,Pune,6216187846,Full-Time,1-3 years,Bachelors,AI,On-site,"TensorFlow, Pandas, Power BI, React",35,4.5,753,27
4683,Backend Developer,IBM,Gurgaon,6855011056,Internship,0-1 years,Masters,Cloud,On-site,"Kubernetes, Docker, Pandas, Power BI",20,3.7,480,29
4684,Product Manager,Oracle,Coimbatore,7605170276,Internship,5-8 years,PhD,E-commerce,Hybrid,"Tableau, SQL, JavaScript, PyTorch",19,3.6,601,7
4685,Business Analyst,SAP,Bangalore,8353553530,Part-Time,0-1 years,PhD,Software,On-site,"AWS, PyTorch, Node.js, SQL",39,4.7,433,16
4686,Full Stack Developer,Cognizant,Kolkata,8083585457,Internship,1-3 years,Masters,Software,Hybrid,"JavaScript, AWS, Node.js, Docker",26,3.2,739,13
4687,Cloud Engineer,Zoho,Pune,9815523427,Part-Time,5-8 years,PhD,Cloud,Remote,"Java, AWS, React, Docker",38,4.9,482,26
4688,DevOps Engineer,Amazon,Mumbai,7212585671,Part-Time,0-1 years,PhD,AI,Remote,"Machine Learning, Tableau, Node.js, Pandas",20,5.0,343,10
4689,Data Analyst,Capgemini,Delhi,9926638038,Contract,8+ years,PhD,Healthcare,Hybrid,"Python, PyTorch, Java, Power BI",4,4.8,782,5
4690,Cloud Engineer,Freshworks,Ahmedabad,8509302575,Internship,5-8 years,Masters,Cloud,On-site,"Node.js, Kubernetes, Python, Java",28,4.7,618,15
4691,Product Manager,Zoho,Gurgaon,8951627743,Part-Time,0-1 years,Bachelors,Software,Hybrid,"Kubernetes, SQL, Tableau, Machine Learning",9,4.9,168,20
4692,Data Analyst,Oracle,Chennai,6775596959,Full-Time,0-1 years,Bachelors,AI,On-site,"Docker, AWS, Java, Python",25,4.2,304,20
4693,Frontend Developer,Oracle,Mumbai,6972866900,Internship,5-8 years,Masters,Software,Remote,"Java, Power BI, React, TensorFlow",26,4.7,262,30
4694,Data Analyst,Capgemini,Noida,6585919574,Contract,1-3 years,Masters,FinTech,Hybrid,"AWS, Java, Kubernetes, Pandas",10,3.6,399,23
4695,Product Manager,Microsoft,Hyderabad,7206913019,Internship,0-1 years,Bachelors,AI,On-site,"SQL, JavaScript, AWS, Tableau",35,4.6,339,28
4696,Backend Developer,Google,Ahmedabad,9230085757,Contract,1-3 years,Bachelors,FinTech,On-site,"Machine Learning, Python, JavaScript, Kubernetes",25,3.3,580,20
4697,AI Engineer,Accenture,Hyderabad,6151035241,Contract,0-1 years,Bachelors,E-commerce,On-site,"Pandas, Python, Java, Machine Learning",25,4.6,436,27
4698,Frontend Developer,Accenture,Gurgaon,8088892667,Internship,5-8 years,PhD,Healthcare,Remote,"React, TensorFlow, Python, Pandas",36,4.9,152,17
4699,Business Analyst,Google,Chennai,8619311319,Contract,3-5 years,Bachelors,E-commerce,On-site,"React, AWS, Power BI, Java",5,3.7,738,17
4700,Backend Developer,Amazon,Bangalore,7383149470,Internship,5-8 years,Masters,IT Services,On-site,"Docker, Power BI, React, Node.js",32,3.7,62,25
4701,AI Engineer,Wipro,Ahmedabad,6581738646,Full-Time,3-5 years,Masters,Cloud,Hybrid,"AWS, Tableau, SQL, Power BI",20,3.2,747,16
4702,DevOps Engineer,Zoho,Delhi,9865247818,Internship,5-8 years,Bachelors,Cloud,Hybrid,"SQL, TensorFlow, Java, Tableau",14,4.8,271,7
4703,Data Analyst,Zoho,Gurgaon,8425897944,Contract,5-8 years,PhD,AI,Hybrid,"Python, Node.js, Tableau, Java",33,4.0,182,9
4704,Backend Developer,Wipro,Hyderabad,7172329059,Full-Time,5-8 years,Bachelors,Cloud,Hybrid,"React, Node.js, Tableau, SQL",37,3.1,772,1
4705,Data Analyst,Cognizant,Delhi,6476542836,Contract,5-8 years,Masters,Software,Remote,"Power BI, Node.js, SQL, Tableau",35,4.9,124,24
4706,AI Engineer,Oracle,Delhi,9365310577,Full-Time,8+ years,PhD,IT Services,Remote,"Kubernetes, TensorFlow, Java, PyTorch",11,3.3,547,22
4707,AI Engineer,Oracle,Hyderabad,7699523379,Part-Time,8+ years,Masters,IT Services,On-site,"Machine Learning, Kubernetes, Power BI, SQL",27,3.9,608,15
4708,Product Manager,Oracle,Pune,9594404951,Contract,1-3 years,Masters,FinTech,Hybrid,"Machine Learning, Kubernetes, PyTorch, React",7,4.7,410,13
4709,DevOps Engineer,Accenture,Pune,8226704869,Full-Time,5-8 years,PhD,FinTech,Remote,"PyTorch, Machine Learning, Node.js, Power BI",31,4.2,60,14
4710,Data Scientist,IBM,Gurgaon,6022816568,Contract,5-8 years,PhD,FinTech,On-site,"PyTorch, Kubernetes, TensorFlow, Python",5,4.3,285,13
4711,Machine Learning Engineer,Infosys,Kolkata,7535146327,Part-Time,5-8 years,Masters,Software,On-site,"Docker, JavaScript, Kubernetes, React",39,3.3,151,29
4712,Backend Developer,Amazon,Chennai,7410406617,Contract,1-3 years,Bachelors,IT Services,Remote,"Machine Learning, PyTorch, Tableau, Docker",24,4.1,128,6
4713,Software Engineer,Accenture,Bangalore,7147272706,Contract,5-8 years,Masters,Software,Hybrid,"Machine Learning, Python, Kubernetes, AWS",23,4.1,347,6
4714,DevOps Engineer,Capgemini,Gurgaon,9229705280,Internship,8+ years,Masters,Cloud,Remote,"Tableau, SQL, JavaScript, Java",8,4.3,718,9
4715,Cloud Engineer,IBM,Bangalore,9228009832,Full-Time,1-3 years,Bachelors,Healthcare,On-site,"Docker, Python, Node.js, Machine Learning",38,3.4,122,25
4716,Data Analyst,TCS,Hyderabad,8890767894,Full-Time,3-5 years,PhD,FinTech,On-site,"PyTorch, Power BI, JavaScript, Pandas",33,3.4,302,8
4717,Data Scientist,Accenture,Delhi,7117669187,Contract,5-8 years,PhD,E-commerce,On-site,"React, PyTorch, Python, Docker",36,3.4,461,8
4718,Machine Learning Engineer,Cognizant,Coimbatore,7171920070,Full-Time,8+ years,Masters,FinTech,On-site,"Java, Tableau, Machine Learning, PyTorch",35,4.8,413,14
4719,Data Scientist,Flipkart,Ahmedabad,8942586842,Full-Time,8+ years,PhD,E-commerce,On-site,"Python, AWS, Power BI, Machine Learning",21,4.5,242,10
4720,Machine Learning Engineer,TCS,Gurgaon,6497845987,Internship,1-3 years,Bachelors,Software,On-site,"AWS, SQL, Kubernetes, Pandas",29,3.4,549,10
4721,Cloud Engineer,Amazon,Delhi,9929418047,Part-Time,8+ years,Bachelors,Healthcare,On-site,"AWS, TensorFlow, SQL, Java",20,4.4,656,26
4722,Software Engineer,Oracle,Coimbatore,7318593074,Full-Time,3-5 years,Masters,AI,Hybrid,"Kubernetes, JavaScript, Node.js, TensorFlow",20,3.5,435,29
4723,Frontend Developer,SAP,Noida,9656319963,Internship,5-8 years,PhD,Healthcare,Remote,"Java, Python, SQL, Machine Learning",33,4.4,516,14
4724,DevOps Engineer,TCS,Bangalore,7691384216,Internship,3-5 years,Bachelors,Cloud,On-site,"TensorFlow, Tableau, Node.js, Pandas",37,3.3,665,26
4725,Full Stack Developer,Capgemini,Kolkata,8386492386,Part-Time,8+ years,PhD,Cloud,On-site,"Docker, React, Machine Learning, SQL",14,3.7,128,4
4726,Product Manager,Wipro,Delhi,6866909130,Contract,8+ years,PhD,Cloud,On-site,"TensorFlow, PyTorch, JavaScript, Power BI",27,3.7,292,14
4727,Full Stack Developer,Microsoft,Noida,6184211031,Contract,5-8 years,PhD,Healthcare,Remote,"SQL, TensorFlow, React, Docker",22,4.5,750,24
4728,Business Analyst,Zoho,Coimbatore,8925122515,Internship,3-5 years,Bachelors,E-commerce,Hybrid,"TensorFlow, React, AWS, Kubernetes",9,5.0,172,3
4729,Data Scientist,Flipkart,Delhi,9592638768,Full-Time,3-5 years,PhD,AI,On-site,"Tableau, Machine Learning, SQL, PyTorch",34,3.7,448,20
4730,Software Engineer,Infosys,Gurgaon,8092220049,Internship,1-3 years,Bachelors,E-commerce,Remote,"Machine Learning, PyTorch, Python, Docker",21,3.5,763,27
4731,DevOps Engineer,Zoho,Gurgaon,6293722016,Contract,8+ years,Masters,E-commerce,Remote,"Node.js, PyTorch, Java, AWS",5,3.0,132,6
4732,Backend Developer,Amazon,Kolkata,8762828001,Contract,0-1 years,PhD,E-commerce,Hybrid,"Java, Pandas, JavaScript, Docker",5,4.3,700,15
4733,Cloud Engineer,Capgemini,Hyderabad,6693198059,Full-Time,5-8 years,Bachelors,AI,Hybrid,"Java, SQL, Node.js, Docker",26,4.9,246,4
4734,Full Stack Developer,Oracle,Mumbai,6415409315,Full-Time,0-1 years,Bachelors,Healthcare,On-site,"Machine Learning, TensorFlow, AWS, Kubernetes",6,5.0,367,29
4735,Data Analyst,Capgemini,Mumbai,6998718349,Full-Time,3-5 years,Bachelors,Healthcare,Remote,"Power BI, Tableau, SQL, Docker",28,4.1,209,7
4736,DevOps Engineer,Zoho,Chennai,9548499587,Contract,3-5 years,Bachelors,IT Services,Hybrid,"AWS, PyTorch, Tableau, Pandas",6,3.3,513,12
4737,Full Stack Developer,Freshworks,Noida,8872309543,Contract,5-8 years,Masters,FinTech,Remote,"Pandas, AWS, PyTorch, Node.js",20,3.9,293,7
4738,Cloud Engineer,Wipro,Hyderabad,9841912427,Part-Time,0-1 years,Bachelors,Software,On-site,"Tableau, SQL, JavaScript, Power BI",9,3.3,54,17
4739,Business Analyst,Oracle,Pune,9503591273,Part-Time,0-1 years,PhD,Healthcare,Remote,"Power BI, Python, Node.js, SQL",31,3.4,453,20
4740,Frontend Developer,Wipro,Ahmedabad,9967044600,Part-Time,5-8 years,PhD,E-commerce,On-site,"Java, Machine Learning, Kubernetes, JavaScript",15,4.1,581,26
4741,AI Engineer,Microsoft,Delhi,7214300118,Internship,0-1 years,PhD,FinTech,On-site,"Java, Kubernetes, Power BI, SQL",29,4.2,359,4
4742,Business Analyst,Google,Coimbatore,7057932219,Part-Time,3-5 years,Masters,AI,On-site,"Pandas, Docker, JavaScript, SQL",4,3.7,243,3
4743,Machine Learning Engineer,Google,Bangalore,8949841922,Contract,3-5 years,Bachelors,Healthcare,Remote,"Docker, Java, PyTorch, AWS",34,3.5,513,19
4744,AI Engineer,SAP,Ahmedabad,8575415010,Part-Time,1-3 years,Masters,Cloud,Hybrid,"JavaScript, SQL, PyTorch, AWS",17,3.5,618,22
4745,Cloud Engineer,Flipkart,Bangalore,8256723798,Part-Time,0-1 years,Bachelors,Software,Hybrid,"Docker, Pandas, Tableau, Node.js",14,4.7,58,20
4746,Data Analyst,Freshworks,Pune,8891575021,Full-Time,3-5 years,PhD,AI,On-site,"TensorFlow, Tableau, Docker, SQL",22,3.3,30,11
4747,Cloud Engineer,IBM,Pune,7086733382,Internship,1-3 years,PhD,E-commerce,Remote,"Power BI, Pandas, SQL, Node.js",40,3.7,649,6
4748,Data Scientist,Capgemini,Coimbatore,9946600170,Part-Time,0-1 years,PhD,AI,Remote,"React, AWS, SQL, Pandas",18,3.6,144,28
4749,Software Engineer,Amazon,Chennai,6378468332,Full-Time,0-1 years,PhD,Cloud,On-site,"SQL, Pandas, Power BI, AWS",8,3.1,690,3
4750,Data Scientist,Cognizant,Chennai,9356796441,Contract,5-8 years,PhD,Healthcare,On-site,"Docker, SQL, Python, PyTorch",27,4.3,715,3
4751,Data Scientist,Wipro,Delhi,6889755509,Contract,3-5 years,PhD,Cloud,On-site,"TensorFlow, Kubernetes, PyTorch, AWS",20,4.0,411,27
4752,AI Engineer,Google,Chennai,7391678145,Part-Time,1-3 years,PhD,E-commerce,Remote,"PyTorch, TensorFlow, Docker, Power BI",33,5.0,623,21
4753,Data Analyst,Google,Noida,6373826916,Part-Time,1-3 years,Masters,E-commerce,Remote,"Machine Learning, Tableau, JavaScript, Python",35,5.0,590,11
4754,DevOps Engineer,Capgemini,Kolkata,9750180693,Full-Time,3-5 years,PhD,E-commerce,Remote,"JavaScript, Tableau, PyTorch, Machine Learning",36,3.8,757,5
4755,AI Engineer,TCS,Coimbatore,8978323464,Contract,3-5 years,Bachelors,AI,On-site,"JavaScript, SQL, Python, Tableau",26,4.4,372,4
4756,Frontend Developer,IBM,Kolkata,6790932182,Full-Time,8+ years,PhD,E-commerce,Remote,"Kubernetes, AWS, Machine Learning, React",21,3.5,182,24
4757,Software Engineer,IBM,Noida,9227140573,Internship,3-5 years,Bachelors,FinTech,On-site,"Tableau, JavaScript, PyTorch, AWS",14,4.4,107,3
4758,Backend Developer,Microsoft,Hyderabad,9200790981,Part-Time,0-1 years,Masters,IT Services,On-site,"Python, Node.js, AWS, TensorFlow",33,3.6,600,19
4759,DevOps Engineer,Cognizant,Noida,8723553733,Internship,3-5 years,Masters,Software,On-site,"Power BI, Java, SQL, Pandas",20,3.2,269,27
4760,Product Manager,Flipkart,Hyderabad,6382410881,Internship,3-5 years,Masters,Software,Hybrid,"Java, Tableau, Kubernetes, SQL",26,3.2,248,26
4761,Product Manager,Amazon,Kolkata,9930653944,Full-Time,8+ years,Bachelors,IT Services,On-site,"PyTorch, AWS, JavaScript, Python",16,4.2,267,17
4762,Backend Developer,SAP,Gurgaon,8222051679,Contract,8+ years,Masters,Cloud,Remote,"Power BI, JavaScript, Python, Kubernetes",14,4.1,648,8
4763,Product Manager,Accenture,Ahmedabad,7521107310,Part-Time,0-1 years,Bachelors,FinTech,Remote,"AWS, Java, Kubernetes, React",30,3.6,435,7
4764,Data Scientist,Oracle,Bangalore,7587698054,Internship,3-5 years,PhD,Cloud,Remote,"Pandas, Java, Machine Learning, SQL",40,4.5,498,26
4765,Backend Developer,Microsoft,Hyderabad,8060681160,Internship,8+ years,Bachelors,Cloud,Hybrid,"Node.js, Java, SQL, Kubernetes",21,3.0,111,11
4766,Product Manager,Accenture,Chennai,7968104824,Contract,3-5 years,Masters,Software,Remote,"JavaScript, Machine Learning, Pandas, Kubernetes",27,3.3,411,10
4767,Product Manager,IBM,Chennai,7160065451,Full-Time,8+ years,Bachelors,FinTech,Remote,"JavaScript, Docker, AWS, TensorFlow",34,3.9,771,6
4768,Backend Developer,SAP,Ahmedabad,7610971291,Internship,0-1 years,PhD,AI,Hybrid,"Machine Learning, TensorFlow, PyTorch, AWS",16,3.1,192,7
4769,Data Scientist,Wipro,Hyderabad,8516109543,Full-Time,3-5 years,Bachelors,Software,On-site,"SQL, JavaScript, Docker, Pandas",32,4.5,672,8
4770,Full Stack Developer,SAP,Ahmedabad,8527613816,Internship,1-3 years,Bachelors,FinTech,Hybrid,"TensorFlow, Kubernetes, Python, Node.js",28,3.2,48,10
4771,Machine Learning Engineer,SAP,Delhi,9330845435,Part-Time,0-1 years,Bachelors,Healthcare,On-site,"Python, Node.js, Java, Docker",39,4.9,238,12
4772,DevOps Engineer,IBM,Delhi,9823208264,Part-Time,3-5 years,PhD,Software,On-site,"Python, JavaScript, AWS, PyTorch",16,3.7,472,28
4773,Product Manager,Google,Mumbai,7375297792,Part-Time,1-3 years,PhD,E-commerce,Remote,"Power BI, JavaScript, Docker, Tableau",9,3.6,97,16
4774,AI Engineer,IBM,Noida,6885645808,Full-Time,5-8 years,Bachelors,Software,On-site,"AWS, Node.js, Kubernetes, Machine Learning",27,3.6,13,2
4775,Backend Developer,Accenture,Gurgaon,8238575886,Contract,5-8 years,Masters,Cloud,Hybrid,"Kubernetes, Pandas, SQL, Python",20,3.0,676,13
4776,Machine Learning Engineer,Google,Pune,6309403839,Internship,1-3 years,Masters,Cloud,On-site,"Tableau, Kubernetes, PyTorch, Pandas",37,4.1,147,1
4777,Data Scientist,Freshworks,Noida,7580576677,Contract,0-1 years,PhD,FinTech,On-site,"AWS, React, PyTorch, TensorFlow",24,4.7,791,13
4778,Full Stack Developer,Accenture,Bangalore,9396179799,Part-Time,1-3 years,Masters,FinTech,Remote,"Node.js, Power BI, Machine Learning, SQL",10,4.5,444,14
4779,Data Analyst,Cognizant,Coimbatore,7734372203,Part-Time,1-3 years,PhD,FinTech,Hybrid,"Python, Kubernetes, SQL, Power BI",19,3.7,633,9
4780,AI Engineer,Infosys,Hyderabad,9403580551,Part-Time,0-1 years,Masters,AI,On-site,"Tableau, Java, AWS, Kubernetes",30,4.4,416,25
4781,Backend Developer,Amazon,Noida,6262823499,Part-Time,3-5 years,PhD,Healthcare,On-site,"Java, Docker, PyTorch, Tableau",4,3.6,457,6
4782,Software Engineer,Amazon,Ahmedabad,7034822855,Contract,8+ years,Bachelors,Healthcare,Hybrid,"Machine Learning, PyTorch, Java, TensorFlow",11,4.2,785,17
4783,AI Engineer,Freshworks,Chennai,6172602935,Internship,0-1 years,Masters,IT Services,Hybrid,"Power BI, React, Python, Kubernetes",24,3.7,338,17
4784,Cloud Engineer,Amazon,Gurgaon,8641713402,Contract,1-3 years,Bachelors,IT Services,Hybrid,"Kubernetes, Java, Machine Learning, Python",33,3.0,754,17
4785,Data Analyst,Freshworks,Gurgaon,8889017315,Part-Time,5-8 years,PhD,Cloud,Hybrid,"React, Python, Kubernetes, Power BI",26,4.1,355,12
4786,Full Stack Developer,Freshworks,Mumbai,6238573660,Contract,8+ years,PhD,Healthcare,Hybrid,"JavaScript, Machine Learning, Tableau, Kubernetes",38,3.6,537,1
4787,Backend Developer,SAP,Pune,8909563656,Internship,5-8 years,PhD,IT Services,Remote,"TensorFlow, Power BI, Python, JavaScript",32,4.1,352,20
4788,Frontend Developer,Cognizant,Pune,8059819433,Internship,1-3 years,PhD,IT Services,Hybrid,"Docker, Tableau, Machine Learning, Python",17,4.3,427,12
4789,Business Analyst,Flipkart,Gurgaon,8149584449,Full-Time,0-1 years,Masters,FinTech,Remote,"Python, Java, Docker, AWS",8,4.7,136,22
4790,Machine Learning Engineer,TCS,Mumbai,6495075180,Contract,3-5 years,PhD,Cloud,Remote,"React, PyTorch, Python, Tableau",16,3.7,503,21
4791,AI Engineer,Flipkart,Delhi,7716619161,Contract,1-3 years,PhD,Software,Remote,"PyTorch, Machine Learning, Kubernetes, Java",37,3.5,474,25
4792,DevOps Engineer,Infosys,Ahmedabad,6990564980,Contract,3-5 years,Bachelors,Healthcare,Hybrid,"Java, AWS, Machine Learning, React",35,3.3,33,22
4793,DevOps Engineer,Wipro,Mumbai,7852187440,Part-Time,1-3 years,Bachelors,E-commerce,On-site,"PyTorch, Tableau, Pandas, Docker",23,4.5,761,12
4794,Data Analyst,Capgemini,Noida,9196410965,Contract,0-1 years,PhD,AI,Remote,"Kubernetes, Power BI, Python, PyTorch",39,5.0,116,20
4795,Data Scientist,IBM,Mumbai,8206036297,Internship,5-8 years,Masters,AI,On-site,"Pandas, Node.js, Power BI, Docker",6,4.2,685,8
4796,Data Analyst,Zoho,Chennai,9517153266,Contract,8+ years,PhD,AI,On-site,"Docker, PyTorch, Machine Learning, Java",32,4.1,354,9
4797,AI Engineer,Accenture,Chennai,8723617989,Internship,0-1 years,Masters,E-commerce,Hybrid,"Power BI, React, SQL, Node.js",15,3.6,362,20
4798,Data Scientist,Infosys,Noida,6131318056,Full-Time,1-3 years,PhD,FinTech,Remote,"TensorFlow, React, Tableau, Pandas",4,3.3,511,18
4799,Machine Learning Engineer,Google,Mumbai,8731257277,Contract,5-8 years,Bachelors,AI,On-site,"AWS, Pandas, Kubernetes, Docker",31,3.7,416,29
4800,Machine Learning Engineer,Wipro,Coimbatore,6432493961,Full-Time,3-5 years,PhD,Cloud,On-site,"React, Tableau, Java, Docker",33,4.2,184,4
4801,AI Engineer,Cognizant,Gurgaon,9019386502,Contract,5-8 years,PhD,Cloud,Remote,"Pandas, Machine Learning, JavaScript, React",13,4.0,260,16
4802,Backend Developer,Zoho,Pune,7274896446,Contract,5-8 years,Masters,IT Services,On-site,"Docker, TensorFlow, Power BI, SQL",6,4.6,193,12
4803,Full Stack Developer,TCS,Chennai,9372139623,Internship,3-5 years,Masters,Healthcare,Hybrid,"React, JavaScript, Kubernetes, PyTorch",14,3.7,376,24
4804,Machine Learning Engineer,IBM,Chennai,6005431467,Part-Time,5-8 years,Masters,Healthcare,Hybrid,"Docker, Java, AWS, Python",21,4.9,566,9
4805,Backend Developer,Wipro,Ahmedabad,9023399517,Full-Time,0-1 years,PhD,AI,On-site,"Kubernetes, TensorFlow, AWS, PyTorch",26,3.6,451,15
4806,Business Analyst,Accenture,Hyderabad,6253509372,Contract,3-5 years,Bachelors,Healthcare,Remote,"TensorFlow, Java, Node.js, PyTorch",11,3.7,267,11
4807,Data Analyst,TCS,Bangalore,9591173383,Contract,8+ years,PhD,IT Services,Hybrid,"AWS, Java, Pandas, Machine Learning",30,3.8,261,27
4808,Backend Developer,Microsoft,Delhi,8143141542,Full-Time,8+ years,PhD,Healthcare,On-site,"React, JavaScript, Node.js, TensorFlow",23,5.0,425,10
4809,DevOps Engineer,IBM,Mumbai,6054332127,Part-Time,8+ years,Bachelors,Healthcare,Remote,"Java, PyTorch, Tableau, AWS",17,4.2,243,2
4810,AI Engineer,Accenture,Pune,6056556791,Internship,8+ years,PhD,IT Services,On-site,"SQL, Node.js, AWS, Power BI",28,4.7,667,19
4811,Full Stack Developer,Oracle,Kolkata,8233375961,Full-Time,0-1 years,Masters,E-commerce,Hybrid,"TensorFlow, Machine Learning, Docker, Pandas",29,4.6,698,19
4812,Full Stack Developer,Capgemini,Ahmedabad,6995643096,Internship,8+ years,Bachelors,FinTech,On-site,"AWS, PyTorch, JavaScript, Node.js",36,3.3,525,9
4813,Cloud Engineer,Cognizant,Ahmedabad,7664006980,Full-Time,3-5 years,Masters,AI,On-site,"Kubernetes, Power BI, Java, Node.js",36,4.4,244,30
4814,Full Stack Developer,Flipkart,Gurgaon,6919319770,Internship,0-1 years,Bachelors,Software,On-site,"Power BI, Tableau, Docker, Node.js",15,3.8,513,22
4815,Data Analyst,Zoho,Hyderabad,7207424532,Part-Time,8+ years,Masters,Software,Hybrid,"Machine Learning, TensorFlow, Power BI, Pandas",13,3.7,604,17
4816,DevOps Engineer,Wipro,Mumbai,9935848907,Full-Time,3-5 years,Masters,AI,Remote,"Node.js, Java, Tableau, PyTorch",40,4.9,338,21
4817,Data Scientist,Oracle,Hyderabad,6885053463,Part-Time,5-8 years,Bachelors,Software,Remote,"Kubernetes, Python, Docker, Tableau",7,4.1,636,23
4818,AI Engineer,Freshworks,Bangalore,7767896121,Part-Time,0-1 years,Masters,AI,Remote,"Machine Learning, Java, TensorFlow, Python",10,3.8,686,16
4819,Cloud Engineer,Infosys,Ahmedabad,7499478339,Contract,0-1 years,Bachelors,E-commerce,Hybrid,"AWS, Kubernetes, SQL, Tableau",36,3.6,383,10
4820,Backend Developer,Flipkart,Delhi,7708130468,Full-Time,5-8 years,Bachelors,AI,Remote,"Power BI, PyTorch, Machine Learning, React",6,3.9,11,16
4821,DevOps Engineer,Capgemini,Gurgaon,6261465344,Full-Time,1-3 years,PhD,AI,On-site,"Machine Learning, Tableau, React, Kubernetes",32,4.7,325,6
4822,Machine Learning Engineer,Amazon,Hyderabad,9342257728,Internship,8+ years,PhD,E-commerce,On-site,"JavaScript, Pandas, PyTorch, Java",16,3.4,734,9
4823,Product Manager,SAP,Gurgaon,8874160451,Full-Time,1-3 years,Masters,AI,Remote,"Node.js, Machine Learning, React, TensorFlow",6,4.9,452,26
4824,Full Stack Developer,IBM,Mumbai,9309218296,Contract,1-3 years,PhD,AI,Remote,"Node.js, Power BI, SQL, AWS",16,3.6,32,17
4825,Backend Developer,IBM,Chennai,7252020676,Internship,5-8 years,Masters,Cloud,Remote,"Node.js, Pandas, AWS, Tableau",18,4.0,109,3
4826,Full Stack Developer,Oracle,Mumbai,9458700421,Internship,8+ years,PhD,Healthcare,Remote,"Java, SQL, Node.js, Tableau",7,4.5,534,18
4827,AI Engineer,SAP,Chennai,6501888770,Part-Time,8+ years,Bachelors,Software,Hybrid,"React, Kubernetes, Docker, Pandas",15,3.4,596,20
4828,Business Analyst,Google,Kolkata,6996701236,Part-Time,3-5 years,Bachelors,Cloud,Remote,"React, Tableau, Python, Docker",24,4.4,548,13
4829,Software Engineer,IBM,Coimbatore,6893905558,Full-Time,1-3 years,Bachelors,Software,Remote,"Java, Tableau, PyTorch, SQL",21,4.4,90,10
4830,DevOps Engineer,Capgemini,Hyderabad,6112789843,Full-Time,5-8 years,Masters,FinTech,Hybrid,"Tableau, Node.js, Power BI, AWS",11,3.7,636,30
4831,Product Manager,Google,Mumbai,7754358610,Full-Time,5-8 years,PhD,E-commerce,Hybrid,"Kubernetes, SQL, Tableau, Python",8,4.1,371,14
4832,Data Scientist,Capgemini,Ahmedabad,8863612477,Internship,5-8 years,Bachelors,Healthcare,Remote,"JavaScript, Node.js, Machine Learning, Pandas",24,3.7,762,19
4833,Backend Developer,Amazon,Ahmedabad,7349196834,Internship,0-1 years,Masters,FinTech,On-site,"TensorFlow, Node.js, Python, Java",21,3.5,29,16
4834,Software Engineer,Accenture,Bangalore,9175945104,Part-Time,3-5 years,Masters,Software,Hybrid,"Machine Learning, JavaScript, React, PyTorch",28,4.2,484,8
4835,DevOps Engineer,IBM,Coimbatore,6301171758,Part-Time,8+ years,PhD,E-commerce,Remote,"Docker, Node.js, React, PyTorch",32,4.5,578,24
4836,Cloud Engineer,Freshworks,Coimbatore,6078346915,Internship,3-5 years,Masters,AI,On-site,"SQL, Kubernetes, Tableau, Power BI",30,4.9,316,6
4837,AI Engineer,Cognizant,Ahmedabad,6914173133,Full-Time,5-8 years,Bachelors,AI,On-site,"SQL, PyTorch, JavaScript, TensorFlow",8,4.5,538,30
4838,AI Engineer,Accenture,Hyderabad,8055335087,Full-Time,5-8 years,PhD,IT Services,On-site,"Python, Kubernetes, Java, JavaScript",34,3.7,379,24
4839,Product Manager,Microsoft,Coimbatore,9635764477,Full-Time,3-5 years,Bachelors,FinTech,Remote,"Python, Power BI, React, Java",23,3.8,395,1
4840,DevOps Engineer,Infosys,Coimbatore,7490049568,Contract,8+ years,Masters,IT Services,Hybrid,"React, Python, Tableau, JavaScript",16,3.5,751,7
4841,Product Manager,Infosys,Ahmedabad,6463849948,Contract,5-8 years,Bachelors,AI,Remote,"Tableau, Kubernetes, PyTorch, AWS",34,4.1,762,30
4842,Data Scientist,SAP,Kolkata,6701603907,Part-Time,8+ years,PhD,AI,Remote,"Java, AWS, Python, Tableau",8,3.7,146,14
4843,Backend Developer,Accenture,Hyderabad,7028971870,Internship,8+ years,PhD,AI,Remote,"React, Java, Python, Docker",30,4.2,163,16
4844,Full Stack Developer,Oracle,Mumbai,7195452838,Internship,3-5 years,Masters,Software,Hybrid,"Docker, Power BI, JavaScript, TensorFlow",20,3.1,610,27
4845,Business Analyst,Capgemini,Noida,6679922607,Full-Time,0-1 years,Bachelors,IT Services,Remote,"Kubernetes, TensorFlow, Machine Learning, PyTorch",21,4.1,366,4
